"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Payroll Salary","Adj Salary","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Age","Age","Weight","Height",""
"","Doug Fister","2011","SP","SEA","$436,500","$0","$436,500","$436,500","0.004","$436,500","$436,500","1","$436,500","$893,000","0","26","27","210","6'8""",""
"","Travis Snider","2011","RF","TOR","$435,800","$0","$435,800","$435,800","0.006","$435,800","$435,800","1","$435,800","$1,633,000","0","22","23","235","0'0""",""
"","Sergio Santos","2011","CL","CHW","$435,000","$0","$435,000","$435,000","0.003","$0","$435,000","1","$435,000","$0","0","27","27","230","6'3""",""
"","Jason Motte","2011","RP","STL","$435,000","$0","$435,000","$435,000","0.004","$435,000","$435,000","1","$435,000","$1,246,000","0","28","29","225","6'0""",""
"","Kevin Jepsen","2011","RP","LAA","$435,000","$0","$435,000","$435,000","0.003","$435,000","$435,000","1","$435,000","$1,996,000","0","26","26","235","6'3""",""
"","Brad Bergesen","2011","RP","BAL","$434,000","$0","$434,000","$434,000","0.005","$0","$434,000","1","$434,000","$0","0","25","25","0","0'0""",""
"","Joe Thatcher","2011","RP","SD","$433,900","$0","$433,900","$433,900","0.009","$433,900","$433,900","1","$433,900","$2,023,600","0","29","29","230","6'2""",""
"","Bobby Parnell","2011","RP","NYM","$433,500","$0","$433,500","$433,500","0.003","$433,500","$433,500","1","$433,500","$898,500","2016","26","26","207","6'3""",""
"","Ivan Nova","2011","SP","NYY","$432,900","$0","$432,900","$432,900","0.002","$432,900","$432,900","1","$432,900","$912,900","0","23","24","250","6'5""",""
"","Angel Sanchez","2011","RP","HOU","$432,500","$0","$432,500","$432,500","0.005","$432,500","$432,500","1","$432,500","$1,139,500","0","21","21","0","0'0""",""
"","Nate Schierholtz","2011","RF","SF","$432,500","$0","$432,500","$432,500","0.004","$432,500","$432,500","1","$432,500","$2,919,250","0","26","27","215","6'2""",""
"","Ike Davis","2011","1B","NYM","$432,000","$0","$432,000","$432,000","0.003","$432,000","$432,000","1","$432,000","$2,407,000","0","23","24","220","6'4""",""
"","Derek Holland","2011","SP","TEX","$431,810","$0","$431,810","$431,810","0.004","$431,810","$431,810","1","$431,810","$1,446,240","2016","24","24","213","6'2""",""
"","Chris Resop","2011","RP","PIT","$431,500","$0","$431,500","$431,500","0.009","$431,500","$431,500","1","$431,500","$1,764,500","0","28","28","0","0'0""",""
"","Mitchell Boggs","2011","RP","STL","$431,000","$0","$431,000","$431,000","0.004","$0","$431,000","1","$431,000","$0","0","26","27","0","0'0""",""
"","J.C. Gutiérrez","2011","RP","ARI","$430,500","$0","$430,500","$430,500","0.007","$430,500","$430,500","1","$430,500","$2,655,500","0","27","27","0","0'0""",""
"","Alexi Ogando","2011","RP","TEX","$430,150","$0","$430,150","$430,150","0.004","$430,150","$430,150","1","$430,150","$1,615,150","0","27","27","200","6'4""",""
"","Brent Lillibridge","2011","LF","CHW","$430,000","$0","$430,000","$430,000","0.003","$430,000","$430,000","1","$430,000","$1,248,500","0","27","27","0","0'0""",""
"","Brennan Boesch","2011","RF","DET","$430,000","$0","$430,000","$430,000","0.004","$0","$430,000","1","$430,000","$455,000","0","25","26","235","6'5""",""
"","Ryan Perry","2011","RP","DET","$430,000","$0","$430,000","$430,000","0.004","$0","$430,000","1","$430,000","$0","0","23","24","0","0'0""",""
"","Garrett Olson","2011","SP","PIT","$430,000","$0","$430,000","$430,000","0.009","$0","$430,000","1","$430,000","$0","2012","27","27","0","0'0""",""
"","Marc Rzepczynski","2011","RP","TOR","$429,600","$0","$429,600","$429,600","0.006","$429,600","$429,600","1","$429,600","$943,600","0","25","25","220","6'2""",""
"","Jonny Venters","2011","RP","ATL","$429,500","$0","$429,500","$429,500","0.004","$429,500","$429,500","1","$429,500","$829,500","0","25","26","195","6'3""",""
"","Cameron Maybin","2011","CF","SD","$429,100","$0","$429,100","$429,100","0.009","$429,100","$429,100","1","$429,100","$4,366,035","0","23","24","215","6'3""",""
"","Seth Smith","2011","RF","COL","$429,000","$0","$429,000","$429,000","0.005","$429,000","$429,000","1","$429,000","$2,319,000","2012","28","28","210","6'3""",""
"","Drew Butera","2011","C","MIN","$429,000","$0","$429,000","$429,000","0.004","$429,000","$429,000","1","$429,000","$1,394,000","0","27","27","205","6'1""",""
"","Dusty Hughes","2011","RP","MIN","$429,000","$0","$429,000","$429,000","0.004","$0","$429,000","1","$429,000","$0","0","28","29","0","0'0""",""
"","Matt Harrison","2011","SP","TEX","$428,830","$0","$428,830","$428,830","0.004","$428,830","$428,830","1","$428,830","$5,674,920","0","25","25","225","6'4""",""
"","Sean Rodriguez","2011","2B","TB","$428,600","$0","$428,600","$428,600","0.009","$428,600","$428,600","1","$428,600","$1,639,100","0","25","26","200","0'0""",""
"","Alcides Escobar","2011","SS","KC","$428,000","$0","$428,000","$428,000","0.008","$428,000","$428,000","1","$428,000","$1,266,500","2016","24","24","185","6'1""",""
"","Andrew Cashner","2011","SP","CHC","$427,500","$0","$427,500","$427,500","0.003","$427,500","$427,500","1","$427,500","$2,367,500","0","24","24","235","6'6""",""
"","James Russell","2011","RP","CHC","$427,500","$0","$427,500","$427,500","0.003","$427,500","$427,500","1","$427,500","$1,177,500","0","24","25","205","6'4""",""
"","Brooks Conrad","2011","2B","ATL","$427,250","$0","$427,250","$427,250","0.004","$427,250","$427,250","1","$427,250","$427,250","0","30","31","0","0'0""",""
"","John Jaso","2011","RF","TB","$427,200","$0","$427,200","$427,200","0.009","$427,200","$427,200","1","$427,200","$1,244,200","0","27","27","202","6'2""",""
"","Mitch Stetter","2011","RP","MIL","$427,000","$0","$427,000","$427,000","0.005","$0","$427,000","1","$427,000","$0","0","29","30","0","0'0""",""
"","Jason Berken","2011","RP","BAL","$426,500","$0","$426,500","$426,500","0.005","$0","$426,500","1","$426,500","$0","0","27","27","0","0'0""",""
"","Matt Joyce","2011","RF","TB","$426,500","$0","$426,500","$426,500","0.009","$426,500","$426,500","1","$426,500","$1,242,900","0","26","26","194","6'2""",""
"","Blake Hawksworth","2011","RP","LAD","$426,000","$0","$426,000","$426,000","0.004","$0","$426,000","1","$426,000","$0","0","27","28","0","0'0""",""
"","Mitch Moreland","2011","1B","TEX","$426,000","$0","$426,000","$426,000","0.004","$426,000","$426,000","1","$426,000","$886,000","0","25","25","245","6'3""",""
"","Reid Brignac","2011","3B","TB","$425,400","$0","$425,400","$425,400","0.009","$0","$425,400","1","$425,400","$795,000","0","24","25","208","6'3""",""
"","Chris Sale","2011","SP","CHW","$425,000","$0","$425,000","$425,000","0.003","$425,000","$425,000","1","$425,000","$2,212,868","0","21","22","183","6'6""",""
"","Eli Whiteside","2011","C","SF","$425,000","$0","$425,000","$425,000","0.003","$425,000","$425,000","1","$425,000","$1,125,081","0","31","31","0","0'0""",""
"","Hector Gimenez","2011","C","LAD","$425,000","$0","$425,000","$425,000","0.004","$425,000","$425,000","1","$425,000","$1,448,000","2012","28","28","0","0'0""",""
"","David Herndon","2011","RP","PHI","$425,000","$0","$425,000","$425,000","0.003","$425,000","$425,000","1","$425,000","$825,000","0","25","25","0","0'0""",""
"","Mike Leake","2011","SP","CIN","$425,000","$0","$425,000","$425,000","0.005","$425,000","$425,000","1","$425,000","$3,095,000","0","23","23","170","0'0""",""
"","Daric Barton","2011","1B","OAK","$425,000","$0","$425,000","$425,000","0.006","$0","$425,000","1","$425,000","$975,000","0","25","25","0","0'0""",""
"","Matt Tolbert","2011","SS","MIN","$425,000","$0","$425,000","$425,000","0.004","$0","$425,000","1","$425,000","$0","0","28","29","0","0'0""",""
"","Adam Rosales","2011","2B","OAK","$425,000","$0","$425,000","$425,000","0.006","$425,000","$425,000","1","$425,000","$1,235,000","2016","27","28","200","6'2""",""
"","Kyle Blanks","2011","LF","SD","$424,700","$0","$424,700","$424,700","0.009","$0","$424,700","1","$424,700","$0","0","24","24","265","6'6""",""
"","Chris Johnson","2011","3B","HOU","$424,000","$0","$424,000","$424,000","0.005","$424,000","$424,000","1","$424,000","$1,125,516","0","26","26","225","6'3""",""
"","J.R. Towles","2011","C","HOU","$424,000","$0","$424,000","$424,000","0.005","$0","$424,000","1","$424,000","$0","0","26","27","0","0'0""",""
"","Dexter Fowler","2011","CF","COL","$424,000","$0","$424,000","$424,000","0.005","$424,000","$424,000","1","$424,000","$1,755,000","0","24","25","205","6'5""",""
"","Franklin Morales","2011","RP","BOS","$424,000","$0","$424,000","$310,469","0.002","$310,469","$424,000","1","$424,000","$1,714,366","2014","24","25","210","6'1""",""
"","Zach Braddock","2011","RP","MIL","$424,000","$0","$424,000","$424,000","0.005","$0","$424,000","1","$424,000","$0","0","23","23","0","0'0""",""
"","Jonathan Lucroy","2011","C","MIL","$424,000","$0","$424,000","$424,000","0.005","$424,000","$424,000","1","$424,000","$1,164,000","0","24","25","200","6'0""",""
"","Jake Fox","2011","DH","BAL","$424,000","$0","$424,000","$424,000","0.005","$424,000","$424,000","1","$424,000","$1,619,977","2012","28","28","0","0'0""",""
"","David Hernandez","2011","RP","ARI","$423,500","$0","$423,500","$423,500","0.007","$423,500","$423,500","1","$423,500","$1,376,000","0","25","26","245","0'0""",""
"","Ryan Roberts","2011","2B","ARI","$423,500","$0","$423,500","$423,500","0.007","$423,500","$423,500","1","$423,500","$1,223,500","0","30","30","0","0'0""",""
"","Eric Patterson","2011","LF","SD","$423,300","$0","$423,300","$423,300","0.009","$423,300","$423,300","1","$423,300","$1,533,300","2012","27","28","0","0'0""",""
"","Ian Kennedy","2011","SP","ARI","$423,000","$0","$423,000","$423,000","0.007","$423,000","$423,000","1","$423,000","$3,879,200","0","26","26","205","6'0""",""
"","Jason Bourgeois","2011","LF","HOU","$423,000","$0","$423,000","$423,000","0.005","$423,000","$423,000","1","$423,000","$1,044,000","0","28","29","200","5'9""",""
"","Michael Kirkman","2011","RP","TEX","$423,000","$0","$423,000","$423,000","0.004","$423,000","$423,000","1","$423,000","$586,000","0","24","24","215","6'4""",""
"","Don Kelly","2011","CF","DET","$423,000","$0","$423,000","$423,000","0.004","$423,000","$423,000","1","$423,000","$1,998,000","0","30","31","217","6'4""",""
"","Jason Bugler","2011","RP","LAA","$423,000","$0","$423,000","$423,000","0.003","$0","$423,000","1","$423,000","$0","0","32","32","0","0'0""",""
"","Jason Jaramillo","2011","C","PIT","$422,500","$0","$422,500","$422,500","0.009","$0","$422,500","1","$422,500","$0","0","28","28","0","0'0""",""
"","Mike McCoy","2011","RF","TOR","$422,300","$0","$422,300","$422,300","0.006","$0","$422,300","1","$422,300","$0","0","29","30","0","0'0""",""
"","Daniel Murphy","2011","2B","NYM","$422,000","$0","$422,000","$422,000","0.003","$422,000","$422,000","1","$422,000","$1,242,000","0","25","26","221","0'0""",""
"","David Pauley","2011","SP","SEA","$422,000","$0","$422,000","$422,000","0.004","$0","$422,000","1","$422,000","$0","0","27","28","0","0'0""",""
"","Rob Johnson","2011","C","SD","$421,700","$0","$421,700","$421,700","0.009","$0","$421,700","1","$421,700","$0","0","37","38","0","0'0""",""
"","Jason Castro","2011","C","HOU","$421,500","$0","$421,500","$421,500","0.005","$421,500","$421,500","1","$421,500","$2,718,822","2017","23","24","215","6'3""",""
"","Robert Andino","2011","CF","BAL","$421,500","$0","$421,500","$421,500","0.004","$0","$421,500","1","$421,500","$0","0","26","27","195","6'0""",""
"","Matt Downs","2011","3B","HOU","$421,000","$0","$421,000","$421,000","0.005","$0","$421,000","1","$421,000","$0","0","26","27","0","0'0""",""
"","Mark Melancon","2011","RP","HOU","$421,000","$0","$421,000","$421,000","0.005","$421,000","$421,000","1","$421,000","$1,821,000","0","25","26","215","6'1""",""
"","A.J. Ellis","2011","C","LAD","$421,000","$0","$421,000","$421,000","0.004","$421,000","$421,000","1","$421,000","$1,223,500","0","29","30","225","6'2""",""
"","Adam Russell","2011","RP","TB","$420,800","$0","$420,800","$420,800","0.009","$0","$420,800","1","$420,800","$0","0","27","28","0","0'0""",""
"","Colin Curtis","2011","RF","NYY","$420,400","$0","$420,400","$420,400","0.002","$420,400","$420,400","1","$420,400","$420,400","2017","25","25","0","0'0""",""
"","Juan Miranda","2011","1B","ARI","$420,000","$0","$420,000","$420,000","0.006","$420,000","$420,000","1","$420,000","$420,000","2012","-1,984","28","0","0'0""",""
"","Chin-Lung Hu","2011","SS","NYM","$420,000","$0","$420,000","$420,000","0.003","$420,000","$420,000","1","$420,000","$1,612,000","0","26","27","0","0'0""",""
"","Josh Thole","2011","C","NYM","$420,000","$0","$420,000","$420,000","0.003","$420,000","$420,000","1","$420,000","$820,000","2016","24","24","230","6'1""",""
"","Jose Morales","2011","C","COL","$420,000","$0","$420,000","$420,000","0.005","$0","$420,000","1","$420,000","$0","0","27","28","0","0'0""",""
"","Shawn Kelley","2011","RP","SEA","$420,000","$0","$420,000","$420,000","0.004","$420,000","$420,000","1","$420,000","$1,232,500","0","26","27","237","6'2""",""
"","Michael Saunders","2011","LF","SEA","$420,000","$0","$420,000","$420,000","0.004","$420,000","$420,000","1","$420,000","$1,457,500","0","24","24","225","6'4""",""
"","Brandon Wood","2011","SS","LAA","$420,000","$0","$420,000","$420,000","0.003","$0","$420,000","1","$420,000","$0","2012","25","26","0","0'0""",""
"","Jerry Blevins","2011","RP","OAK","$420,000","$0","$420,000","$420,000","0.006","$420,000","$420,000","1","$420,000","$1,620,000","0","27","27","190","6'6""",""
"","Gio Gonzalez","2011","SP","OAK","$420,000","$0","$420,000","$420,000","0.006","$420,000","$420,000","1","$420,000","$2,080,000","0","25","25","205","6'0""",""
"","Landon Powell","2011","C","OAK","$420,000","$0","$420,000","$420,000","0.006","$420,000","$420,000","1","$420,000","$820,000","2016","28","29","0","0'0""",""
"","Xavier Paul","2011","LF","LAD","$419,500","$0","$419,500","$419,500","0.004","$419,500","$419,500","1","$419,500","$419,500","0","25","26","0","0'0""",""
"","Eduardo Nunez","2011","SS","NYY","$419,300","$0","$419,300","$419,300","0.002","$419,300","$419,300","1","$419,300","$819,300","0","23","24","195","0'0""",""
"","Daniel Hudson","2011","RP/CL","ARI","$419,000","$0","$419,000","$419,000","0.006","$419,000","$419,000","1","$419,000","$843,807","0","23","24","215","6'3""",""
"","Jhoulys Chacin","2011","SP","COL","$419,000","$0","$419,000","$419,000","0.005","$419,000","$419,000","1","$419,000","$819,000","0","22","23","215","6'3""",""
"","Jonathan Herrera","2011","SS","COL","$419,000","$0","$419,000","$419,000","0.005","$419,000","$419,000","1","$419,000","$695,923","0","26","26","180","5'9""",""
"","Justin Smoak","2011","1B","SEA","$419,000","$0","$419,000","$419,000","0.004","$419,000","$419,000","1","$419,000","$4,319,000","0","24","24","220","0'0""",""
"","Craig Kimbrel","2011","RP/CL","ATL","$419,000","$0","$419,000","$419,000","0.004","$419,000","$419,000","1","$419,000","$954,262","0","22","23","215","6'0""",""
"","Cristhian Martinez","2011","RP","ATL","$419,000","$0","$419,000","$419,000","0.004","$419,000","$419,000","1","$419,000","$419,000","0","28","29","0","0'0""",""
"","Chris Heisey","2011","LF","CIN","$419,000","$0","$419,000","$419,000","0.005","$419,000","$419,000","1","$419,000","$819,000","0","26","26","220","6'1""",""
"","Will Rhymes","2011","2B","DET","$419,000","$0","$419,000","$419,000","0.004","$0","$419,000","1","$419,000","$0","2012","27","28","0","0'0""",""
"","Jake Arrieta","2011","SP","BAL","$419,000","$0","$419,000","$419,000","0.004","$419,000","$419,000","1","$419,000","$1,773,945","0","24","25","230","6'4""",""
"","Jeff Manship","2011","RP","MIN","$419,000","$0","$419,000","$419,000","0.004","$0","$419,000","1","$419,000","$0","0","25","26","210","6'2""",""
"","Kila Ka'aihue","2011","1B","OAK","$419,000","$0","$419,000","$419,000","0.006","$0","$419,000","1","$419,000","$0","0","26","27","0","0'0""",""
"","Dan Runzler","2011","RP","SF","$418,500","$0","$418,500","$418,500","0.003","$0","$418,500","1","$418,500","$67,500","0","25","26","0","0'0""",""
"","Jeremy Hellickson","2011","SP","TB","$418,400","$0","$418,400","$418,400","0.009","$418,400","$418,400","1","$418,400","$918,400","0","23","24","190","6'1""",""
"","Sam Fuld","2011","CF","TB","$418,300","$0","$418,300","$418,300","0.009","$418,300","$418,300","1","$418,300","$1,634,800","0","29","29","180","5'9""",""
"","Chris Davis","2011","1B","BAL","$418,290","$0","$418,290","$139,430","0.002","$139,430","$418,290","1","$418,290","$1,447,226","0","24","25","245","6'3""",""
"","Barry Enright","2011","SP","ARI","$418,000","$0","$418,000","$418,000","0.006","$0","$418,000","1","$418,000","$0","2012","24","25","0","0'0""",""
"","Drew Storen","2011","RP","WSH","$418,000","$0","$418,000","$418,000","0.006","$418,000","$418,000","1","$418,000","$2,418,000","0","23","23","195","0'0""",""
"","Fernando Abad","2011","RP","HOU","$418,000","$0","$418,000","$418,000","0.005","$418,000","$418,000","1","$418,000","$818,000","0","25","25","220","6'1""",""
"","Brett Wallace","2011","3B","HOU","$418,000","$0","$418,000","$418,000","0.005","$418,000","$418,000","1","$418,000","$2,258,000","0","24","24","235","6'2""",""
"","Logan Ondrusek","2011","RP","CIN","$418,000","$0","$418,000","$418,000","0.005","$418,000","$418,000","1","$418,000","$818,000","0","25","26","215","6'8""",""
"","Daniel Schlereth","2011","RP","DET","$418,000","$0","$418,000","$418,000","0.004","$0","$418,000","1","$418,000","$0","0","24","25","0","0'0""",""
